input_target_molecule_smiles,mapped_input_target_molecule_smiles,target_substructure_smarts,substructure_atom_map,disconnection_map,synthon_a,synthon_a_label,synthon_b,synthon_b_label,synthon_a_building_block_class,synthon_a_building_block_label,synthon_b_building_block_class,synthon_b_building_block_label,synthon_a_building_block_smiles,synthon_a_building_block_cas,synthon_a_building_block_price,synthon_a_building_block_material,synthon_b_building_block_smiles,synthon_b_building_block_cas,synthon_b_building_block_price,synthon_b_building_block_material
CCC(C)(C)NC(=O)COC1=CC=C(C(C)=O)C=C1,CCC(C)(C)NC(=O)[CH2:1][O:2]c1ccc(C(C)=O)cc1,[C:1]-[O:2],"[1, 2]","[1, 2]",CCC(C)(C)NC(=O)[CH3:1],1,CC(=O)c1ccc([OH:2])cc1,2,chloride,3,hydrogen,4,CCC(C)(C)NC(=O)CCl,39096-81-6,30.45,ENA090493035-250MG,CC(=O)c1ccc(O)cc1,99-93-4,37.20,278564-5G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,hydrogen,3,hydrogen,4,CC,74-84-0,463.00,295302-110G,C1C2CC3CC1CC(C2)N3,768-41-2,1197.6,JWPH3249CD23-1G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,hydrogen,3,alcohol,4,CC,74-84-0,463.00,295302-110G,ON1C2CC3CC(C2)CC1C3,1155843-79-0,2091.6,JWPH3249CD24-25G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,alcohol,3,hydrogen,4,CCO,64-17-5,74.00,2858-240ML,C1C2CC3CC1CC(C2)N3,768-41-2,1197.6,JWPH3249CD23-1G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,alcohol,3,alcohol,4,CCO,64-17-5,74.00,2858-240ML,ON1C2CC3CC(C2)CC1C3,1155843-79-0,2091.6,JWPH3249CD24-25G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,amine,3,hydrogen,4,CCN,75-04-7,20.70,471208-100ML,C1C2CC3CC1CC(C2)N3,768-41-2,1197.6,JWPH3249CD23-1G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,amine,3,alcohol,4,CCN,75-04-7,20.70,471208-100ML,ON1C2CC3CC(C2)CC1C3,1155843-79-0,2091.6,JWPH3249CD24-25G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,acid,3,hydrogen,4,CCC(=O)O,79-09-4,37.90,P5561-1L,C1C2CC3CC1CC(C2)N3,768-41-2,1197.6,JWPH3249CD23-1G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,acid,3,alcohol,4,CCC(=O)O,79-09-4,37.90,P5561-1L,ON1C2CC3CC(C2)CC1C3,1155843-79-0,2091.6,JWPH3249CD24-25G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,chloride,3,hydrogen,4,CCCl,75-00-3,178.00,295310-1KG,C1C2CC3CC1CC(C2)N3,768-41-2,1197.6,JWPH3249CD23-1G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,chloride,3,alcohol,4,CCCl,75-00-3,178.00,295310-1KG,ON1C2CC3CC(C2)CC1C3,1155843-79-0,2091.6,JWPH3249CD24-25G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,bromide,3,hydrogen,4,CCBr,74-96-4,55.70,239607-50G,C1C2CC3CC1CC(C2)N3,768-41-2,1197.6,JWPH3249CD23-1G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,bromide,3,alcohol,4,CCBr,74-96-4,55.70,239607-50G,ON1C2CC3CC(C2)CC1C3,1155843-79-0,2091.6,JWPH3249CD24-25G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,iodide,3,hydrogen,4,CCI,75-03-6,24.00,I7780-5G,C1C2CC3CC1CC(C2)N3,768-41-2,1197.6,JWPH3249CD23-1G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,iodide,3,alcohol,4,CCI,75-03-6,24.00,I7780-5G,ON1C2CC3CC(C2)CC1C3,1155843-79-0,2091.6,JWPH3249CD24-25G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,boronate,3,hydrogen,4,CCB(O)O,,66.00,CDS003542-250MG,C1C2CC3CC1CC(C2)N3,768-41-2,1197.6,JWPH3249CD23-1G
CCN1C2CC3CC(C2)CC1C3,C[CH2:1][N:2]1C2CC3CC(C2)CC1C3,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1C2CC3CC1CC(C2)[NH:2]3,2,boronate,3,alcohol,4,CCB(O)O,,66.00,CDS003542-250MG,ON1C2CC3CC(C2)CC1C3,1155843-79-0,2091.6,JWPH3249CD24-25G
COC(=O)C[C@H](CC1=CC=C(N)C=C1)NC(=O)C1=C(Cl)C=CC=C1Cl,COC(=O)C[C@H:1](Cc1ccc(N)cc1)[NH:2]C(=O)c1c(Cl)cccc1Cl,[C:1]-[N:2],"[1, 2]","[1, 2]",COC(=O)C[CH2:1]Cc1ccc(N)cc1,1,O=C(c1c(Cl)cccc1Cl)[NH2:2],2,hydrogen,3,hydrogen,4,COC(=O)CCCc1ccc(N)cc1,20637-09-6,83.6,AMBH2D6EEE48-1G,NC(=O)c1c(Cl)cccc1Cl,2008-58-4,36.60,36605-1G
COC(=O)C[C@H](CC1=CC=C(N)C=C1)NC(=O)C1=C(Cl)C=CC=C1Cl,COC(=O)C[C@H:1](Cc1ccc(N)cc1)[NH:2]C(=O)c1c(Cl)cccc1Cl,[C:1]-[N:2],"[1, 2]","[1, 2]",COC(=O)C[CH2:1]Cc1ccc(N)cc1,1,O=C(c1c(Cl)cccc1Cl)[NH2:2],2,hydrogen,3,amine,4,COC(=O)CCCc1ccc(N)cc1,20637-09-6,83.6,AMBH2D6EEE48-1G,NNC(=O)c1c(Cl)cccc1Cl,867151-44-8,147,ENA300792196-500MG
O=CCC1=CC=CC=C1N=O,O=C[CH2:2][c:1]1ccccc1N=O,[c:1]-[C:2],"[1, 2]","[1, 2]",O=Nc1cccc[cH:1]1,1,O=C[CH3:2],2,hydrogen,3,hydrogen,4,O=Nc1ccccc1,586-96-9,108.00,N24609-10G,CC=O,75-07-0,119.00,W200360-1.9KG-K
O=CCC1=CC=CC=C1N=O,O=C[CH2:2][c:1]1ccccc1N=O,[c:1]-[C:2],"[1, 2]","[1, 2]",O=Nc1cccc[cH:1]1,1,O=C[CH3:2],2,hydrogen,3,chloride,4,O=Nc1ccccc1,586-96-9,108.00,N24609-10G,O=CCCl,107-20-0,39.30,317276-5ML
O=CCC1=CC=CC=C1N=O,O=Nc1ccccc1[CH2:2][CH:1]=O,[C:1]-[C:2],"[1, 2]","[1, 2]",O=[CH2:1],1,O=Nc1ccccc1[CH3:2],2,hydrogen,3,hydrogen,4,C=O,50-00-0,28.90,252549-25ML,Cc1ccccc1N=O,611-23-4,99.50,N26407-5G
O=CCC1=CC=CC=C1N=O,O=Nc1ccccc1[CH2:2][CH:1]=O,[C:1]-[C:2],"[1, 2]","[1, 2]",O=[CH2:1],1,O=Nc1ccccc1[CH3:2],2,amine,3,hydrogen,4,NC=O,,133.00,612707-1EA,Cc1ccccc1N=O,611-23-4,99.50,N26407-5G
O=CCC1=CC=CC=C1N=O,O=Nc1ccccc1[CH2:2][CH:1]=O,[C:1]-[C:2],"[1, 2]","[1, 2]",O=[CH2:1],1,O=Nc1ccccc1[CH3:2],2,acid,3,hydrogen,4,O=CC(=O)O,298-12-4,37.80,260150-250G-A,Cc1ccccc1N=O,611-23-4,99.50,N26407-5G
CNC(CCC(=O)O)C(=O)C(C)C,CN[CH:1](CCC(=O)O)[C:2](=O)C(C)C,[C:1]-[C:2],"[1, 2]","[1, 2]",CN[CH2:1]CCC(=O)O,1,CC(C)[CH:2]=O,2,hydrogen,3,hydrogen,4,CNCCCC(=O)O,1119-48-8,425,COM497523419-5G,CC(C)C=O,78-84-2,27.50,538205-100ML
CNC(CCC(=O)O)C(=O)C(C)C,CN[CH:1](CCC(=O)O)[C:2](=O)C(C)C,[C:1]-[C:2],"[1, 2]","[1, 2]",CN[CH2:1]CCC(=O)O,1,CC(C)[CH:2]=O,2,hydrogen,3,amine,4,CNCCCC(=O)O,1119-48-8,425,COM497523419-5G,CC(C)C(N)=O,563-83-7,59.50,144436-25G
CNC(CCC(=O)O)C(=O)C(C)C,CN[CH:1](CCC(=O)O)[C:2](=O)C(C)C,[C:1]-[C:2],"[1, 2]","[1, 2]",CN[CH2:1]CCC(=O)O,1,CC(C)[CH:2]=O,2,hydrogen,3,acid,4,CNCCCC(=O)O,1119-48-8,425,COM497523419-5G,CC(C)C(=O)C(=O)O,759-05-7,109.25,AC5372909395-1G
CNC(CCC(=O)O)C(=O)C(C)C,CN[CH:1](CCC(=O)O)[C:2](=O)C(C)C,[C:1]-[C:2],"[1, 2]","[1, 2]",CN[CH2:1]CCC(=O)O,1,CC(C)[CH:2]=O,2,hydrogen,3,chloride,4,CNCCCC(=O)O,1119-48-8,425,COM497523419-5G,CC(C)C(=O)Cl,79-30-1,31.80,139122-5G
CNC(CCC(=O)O)C(=O)C(C)C,CN[CH:1](CCC(=O)O)[C:2](=O)C(C)C,[C:1]-[C:2],"[1, 2]","[1, 2]",CN[CH2:1]CCC(=O)O,1,CC(C)[CH:2]=O,2,hydrogen,3,bromide,4,CNCCCC(=O)O,1119-48-8,425,COM497523419-5G,CC(C)C(=O)Br,2736-37-0,116.25,COM448665857-5G
CNC(CCC(=O)O)C(=O)C(C)C,CC(C)C(=O)[CH:1](CCC(=O)O)[NH:2]C,[C:1]-[N:2],"[1, 2]","[1, 2]",CC(C)C(=O)[CH2:1]CCC(=O)O,1,C[NH2:2],2,hydrogen,3,hydrogen,4,CC(C)C(=O)CCCC(=O)O,40564-61-2,1157,RIE156329891-5G,CN,74-89-5,40.10,534102-250ML
CNC(CCC(=O)O)C(=O)C(C)C,CC(C)C(=O)[CH:1](CCC(=O)O)[NH:2]C,[C:1]-[N:2],"[1, 2]","[1, 2]",CC(C)C(=O)[CH2:1]CCC(=O)O,1,C[NH2:2],2,hydrogen,3,amine,4,CC(C)C(=O)CCCC(=O)O,40564-61-2,1157,RIE156329891-5G,CNN,60-34-4,50.50,M50001-25G
CCN1CC2C3CCC(O3)C2C1,C[CH2:1][N:2]1CC2C3CCC(O3)C2C1,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1CC2OC1C1C[NH:2]CC21,2,hydrogen,3,hydrogen,4,CC,74-84-0,463.00,295302-110G,C1CC2OC1C1CNCC21,157182-65-5,180.6,ENA341296637-250MG
CCN1CC2C3CCC(O3)C2C1,C[CH2:1][N:2]1CC2C3CCC(O3)C2C1,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1CC2OC1C1C[NH:2]CC21,2,alcohol,3,hydrogen,4,CCO,64-17-5,74.00,2858-240ML,C1CC2OC1C1CNCC21,157182-65-5,180.6,ENA341296637-250MG
CCN1CC2C3CCC(O3)C2C1,C[CH2:1][N:2]1CC2C3CCC(O3)C2C1,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1CC2OC1C1C[NH:2]CC21,2,amine,3,hydrogen,4,CCN,75-04-7,20.70,471208-100ML,C1CC2OC1C1CNCC21,157182-65-5,180.6,ENA341296637-250MG
CCN1CC2C3CCC(O3)C2C1,C[CH2:1][N:2]1CC2C3CCC(O3)C2C1,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1CC2OC1C1C[NH:2]CC21,2,acid,3,hydrogen,4,CCC(=O)O,79-09-4,37.90,P5561-1L,C1CC2OC1C1CNCC21,157182-65-5,180.6,ENA341296637-250MG
CCN1CC2C3CCC(O3)C2C1,C[CH2:1][N:2]1CC2C3CCC(O3)C2C1,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1CC2OC1C1C[NH:2]CC21,2,chloride,3,hydrogen,4,CCCl,75-00-3,178.00,295310-1KG,C1CC2OC1C1CNCC21,157182-65-5,180.6,ENA341296637-250MG
CCN1CC2C3CCC(O3)C2C1,C[CH2:1][N:2]1CC2C3CCC(O3)C2C1,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1CC2OC1C1C[NH:2]CC21,2,bromide,3,hydrogen,4,CCBr,74-96-4,55.70,239607-50G,C1CC2OC1C1CNCC21,157182-65-5,180.6,ENA341296637-250MG
CCN1CC2C3CCC(O3)C2C1,C[CH2:1][N:2]1CC2C3CCC(O3)C2C1,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1CC2OC1C1C[NH:2]CC21,2,iodide,3,hydrogen,4,CCI,75-03-6,24.00,I7780-5G,C1CC2OC1C1CNCC21,157182-65-5,180.6,ENA341296637-250MG
CCN1CC2C3CCC(O3)C2C1,C[CH2:1][N:2]1CC2C3CCC(O3)C2C1,[C:1]-[N:2],"[1, 2]","[1, 2]",C[CH3:1],1,C1CC2OC1C1C[NH:2]CC21,2,boronate,3,hydrogen,4,CCB(O)O,,66.00,CDS003542-250MG,C1CC2OC1C1CNCC21,157182-65-5,180.6,ENA341296637-250MG
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,hydrogen,3,hydrogen,4,C=C,74-85-1,875.00,536164-110G,C=CCCC,109-67-1,53.10,241997-25G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,hydrogen,3,alcohol,4,C=C,74-85-1,875.00,536164-110G,C=CCCCO,821-09-0,22.30,111279-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,hydrogen,3,amine,4,C=C,74-85-1,875.00,536164-110G,C=CCCCN,22537-07-1,358.00,JWP00285-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,hydrogen,3,acid,4,C=C,74-85-1,875.00,536164-110G,C=CCCCC(=O)O,1577-22-6,67.10,464929-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,hydrogen,3,chloride,4,C=C,74-85-1,875.00,536164-110G,C=CCCCCl,928-50-7,38.5,AMBH303C625D-5G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,hydrogen,3,bromide,4,C=C,74-85-1,875.00,536164-110G,C=CCCCBr,1119-51-3,58.50,253901-5G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,hydrogen,3,iodide,4,C=C,74-85-1,875.00,536164-110G,C=CCCCI,7766-48-5,313.95,ENAH0CD45AE4-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,hydrogen,3,boronate,4,C=C,74-85-1,875.00,536164-110G,C=CCCCB(O)O,886747-03-1,123.00,688304-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,acid,3,hydrogen,4,C=CC(=O)O,79-10-7,37.00,147230-5G,C=CCCC,109-67-1,53.10,241997-25G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,acid,3,alcohol,4,C=CC(=O)O,79-10-7,37.00,147230-5G,C=CCCCO,821-09-0,22.30,111279-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,acid,3,amine,4,C=CC(=O)O,79-10-7,37.00,147230-5G,C=CCCCN,22537-07-1,358.00,JWP00285-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,acid,3,acid,4,C=CC(=O)O,79-10-7,37.00,147230-5G,C=CCCCC(=O)O,1577-22-6,67.10,464929-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,acid,3,chloride,4,C=CC(=O)O,79-10-7,37.00,147230-5G,C=CCCCCl,928-50-7,38.5,AMBH303C625D-5G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,acid,3,bromide,4,C=CC(=O)O,79-10-7,37.00,147230-5G,C=CCCCBr,1119-51-3,58.50,253901-5G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,acid,3,iodide,4,C=CC(=O)O,79-10-7,37.00,147230-5G,C=CCCCI,7766-48-5,313.95,ENAH0CD45AE4-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,acid,3,boronate,4,C=CC(=O)O,79-10-7,37.00,147230-5G,C=CCCCB(O)O,886747-03-1,123.00,688304-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,bromide,3,hydrogen,4,C=CBr,593-60-2,81.60,434191-100ML,C=CCCC,109-67-1,53.10,241997-25G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,bromide,3,alcohol,4,C=CBr,593-60-2,81.60,434191-100ML,C=CCCCO,821-09-0,22.30,111279-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,bromide,3,amine,4,C=CBr,593-60-2,81.60,434191-100ML,C=CCCCN,22537-07-1,358.00,JWP00285-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,bromide,3,acid,4,C=CBr,593-60-2,81.60,434191-100ML,C=CCCCC(=O)O,1577-22-6,67.10,464929-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,bromide,3,chloride,4,C=CBr,593-60-2,81.60,434191-100ML,C=CCCCCl,928-50-7,38.5,AMBH303C625D-5G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,bromide,3,bromide,4,C=CBr,593-60-2,81.60,434191-100ML,C=CCCCBr,1119-51-3,58.50,253901-5G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,bromide,3,iodide,4,C=CBr,593-60-2,81.60,434191-100ML,C=CCCCI,7766-48-5,313.95,ENAH0CD45AE4-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,bromide,3,boronate,4,C=CBr,593-60-2,81.60,434191-100ML,C=CCCCB(O)O,886747-03-1,123.00,688304-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,iodide,3,hydrogen,4,C=CI,593-66-8,212.5,COMH93D65D78-1G,C=CCCC,109-67-1,53.10,241997-25G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,iodide,3,alcohol,4,C=CI,593-66-8,212.5,COMH93D65D78-1G,C=CCCCO,821-09-0,22.30,111279-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,iodide,3,amine,4,C=CI,593-66-8,212.5,COMH93D65D78-1G,C=CCCCN,22537-07-1,358.00,JWP00285-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,iodide,3,acid,4,C=CI,593-66-8,212.5,COMH93D65D78-1G,C=CCCCC(=O)O,1577-22-6,67.10,464929-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,iodide,3,chloride,4,C=CI,593-66-8,212.5,COMH93D65D78-1G,C=CCCCCl,928-50-7,38.5,AMBH303C625D-5G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,iodide,3,bromide,4,C=CI,593-66-8,212.5,COMH93D65D78-1G,C=CCCCBr,1119-51-3,58.50,253901-5G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,iodide,3,iodide,4,C=CI,593-66-8,212.5,COMH93D65D78-1G,C=CCCCI,7766-48-5,313.95,ENAH0CD45AE4-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,iodide,3,boronate,4,C=CI,593-66-8,212.5,COMH93D65D78-1G,C=CCCCB(O)O,886747-03-1,123.00,688304-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,boronate,3,hydrogen,4,C=CB(O)O,4363-34-2,1225,COM448616228-5G,C=CCCC,109-67-1,53.10,241997-25G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,boronate,3,alcohol,4,C=CB(O)O,4363-34-2,1225,COM448616228-5G,C=CCCCO,821-09-0,22.30,111279-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,boronate,3,amine,4,C=CB(O)O,4363-34-2,1225,COM448616228-5G,C=CCCCN,22537-07-1,358.00,JWP00285-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,boronate,3,acid,4,C=CB(O)O,4363-34-2,1225,COM448616228-5G,C=CCCCC(=O)O,1577-22-6,67.10,464929-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,boronate,3,chloride,4,C=CB(O)O,4363-34-2,1225,COM448616228-5G,C=CCCCCl,928-50-7,38.5,AMBH303C625D-5G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,boronate,3,bromide,4,C=CB(O)O,4363-34-2,1225,COM448616228-5G,C=CCCCBr,1119-51-3,58.50,253901-5G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,boronate,3,iodide,4,C=CB(O)O,4363-34-2,1225,COM448616228-5G,C=CCCCI,7766-48-5,313.95,ENAH0CD45AE4-1G
C=CCCCC=C,C=CCC[CH2:2][CH:1]=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=[CH2:1],1,C=CCC[CH3:2],2,boronate,3,boronate,4,C=CB(O)O,4363-34-2,1225,COM448616228-5G,C=CCCCB(O)O,886747-03-1,123.00,688304-1G
C=CCCCC=C,C=CC[CH2:2][CH2:1]C=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=C[CH3:1],1,C=CC[CH3:2],2,hydrogen,3,hydrogen,4,C=CC,115-07-1,165.00,295663-100G,C=CCC,106-98-9,164.00,295051-100G
C=CCCCC=C,C=CC[CH2:2][CH2:1]C=C,[C:1]-[C:2],"[1, 2]","[1, 2]",C=C[CH3:1],1,C=CC[CH3:2],2,hydrogen,3,alcohol,4,C=CC,115-07-1,165.00,295663-100G,C=CCCO,627-27-0,114.00,496839-25G
